"customer_id","gender","age","tier","region","city"
"CUS2298","Male","18","Regular","Daegu","Dalseo-gu"
"CUS2299","Female","20","Regular","Chungcheong","Cheongju"
"CUS2300","Male","25","Regular","Gyeonggi","Ansan"
"CUS2301","Male","37","Silver","Gyeonggi","Suwon"
"CUS2302","Female","36","Gold","Incheon","Bupyeong-gu"
"CUS2303","Male","36","Regular","Seoul","Jongno-gu"
"CUS2304","Male","18","Regular","Chungcheong","Asan"
"CUS2305","Male","42","Gold","Seoul","Gwanak-gu"
"CUS2306","Male","27","Gold","Busan","Haeundae-gu"
"CUS2307","Female","34","Regular","Seoul","Seongdong-gu"
"CUS2308","Female","29","Regular","Gyeonggi","Seongnam"
"CUS2309","Male","51","Premium","Incheon","Namdong-gu"
"CUS2310","Male","32","Regular","Gyeonggi","Namyangju"
"CUS2311","Male","29","Regular","Gwangju","Seo-gu"
"CUS2312","Male","18","Silver","Busan","Suyeong-gu"
"CUS2313","Female","44","Silver","Gyeonggi","Seongnam"
"CUS2314","Female","49","Regular","Daegu","Dong-gu"
"CUS2315","Male","29","Regular","Seoul","Yeongdeungpo-gu"
"CUS2316","Male","19","Silver","Chungcheong","Asan"
"CUS2317","Female","18","Regular","Gwangju","Buk-gu"
"CUS2318","Female","18","Regular","Seoul","Seongdong-gu"
"CUS2319","Female","34","Premium","Incheon","Michuhol-gu"
"CUS2320","Male","40","Silver","Gangwon","Chuncheon"
"CUS2321","Male","24","Regular","Gyeongsang","Changwon"
"CUS2322","Male","47","Regular","Incheon","Bupyeong-gu"
"CUS2323","Male","45","Silver","Seoul","Seongdong-gu"
"CUS2324","Male","34","Silver","Daejeon","Daedeok-gu"
"CUS2325","Male","41","Silver","Seoul","Mapo-gu"
"CUS2326","Female","29","Regular","Jeolla","Iksan"
"CUS2327","Female","35","Regular","Gangwon","Chuncheon"
"CUS2328","Female","18","Silver","Seoul","Jongno-gu"
"CUS2329","Female","43","Regular","Seoul","Yeongdeungpo-gu"
"CUS2330","Male","38","Silver","Jeolla","Iksan"
"CUS2331","Female","46","Regular","Daegu","Dalseo-gu"
"CUS2332","Male","36","Silver","Gyeonggi","Hwaseong"
"CUS2333","Female","32","Regular","Busan","Busanjin-gu"
"CUS2334","Male","33","Gold","Daejeon","Yuseong-gu"
"CUS2335","Male","32","Premium","Seoul","Seongdong-gu"
"CUS2336","Male","45","Premium","Incheon","Seo-gu"
"CUS2337","Female","37","Silver","Gyeonggi","Seongnam"
"CUS2338","Male","18","Regular","Gyeonggi","Goyang"
"CUS2339","Female","27","Regular","Gyeonggi","Namyangju"
"CUS2340","Female","36","Regular","Seoul","Seongdong-gu"
"CUS2341","Male","32","Silver","Gyeonggi","Yongin"
"CUS2342","Female","37","Silver","Chungcheong","Cheonan"
"CUS2343","Female","52","Silver","Seoul","Dobong-gu"
"CUS2344","Female","30","Regular","Chungcheong","Cheonan"
"CUS2345","Female","59","Gold","Jeolla","Jeonju"
"CUS2346","Male","38","Premium","Gyeonggi","Seongnam"
"CUS2347","Female","38","Regular","Daegu","Dalseo-gu"
"CUS2348","Female","18","Regular","Seoul","Gwanak-gu"
"CUS2349","Female","18","Regular","Gyeonggi","Seongnam"
"CUS2350","Male","29","Silver","Seoul","Gwanak-gu"
"CUS2351","Male","36","Regular","Busan","Saha-gu"
"CUS2352","Male","18","Regular","Seoul","Gwanak-gu"
"CUS2353","Female","44","Gold","Seoul","Jongno-gu"
"CUS2354","Male","40","Silver","Daejeon","Daedeok-gu"
"CUS2355","Male","33","Silver","Gyeonggi","Hwaseong"
"CUS2356","Male","29","Silver","Gwangju","Seo-gu"
"CUS2357","Female","41","Regular","Gyeonggi","Hwaseong"
"CUS2358","Male","38","Regular","Chungcheong","Gongju"
"CUS2359","Male","33","Silver","Gwangju","Buk-gu"
"CUS2360","Male","42","Silver","Busan","Busanjin-gu"
"CUS2361","Male","41","Premium","Daejeon","Jung-gu"
"CUS2362","Male","35","Regular","Incheon","Namdong-gu"
"CUS2363","Female","29","Gold","Seoul","Nowon-gu"
"CUS2364","Male","46","Gold","Gyeonggi","Yongin"
"CUS2365","Male","42","Gold","Seoul","Seocho-gu"
"CUS2366","Female","19","Silver","Gyeongsang","Gyeongju"
"CUS2367","Female","21","Silver","Gyeonggi","Goyang"
"CUS2368","Male","28","Gold","Jeju","Seogwipo"
"CUS2369","Female","42","Regular","Daegu","Dong-gu"
"CUS2370","Female","39","Gold","Busan","Busanjin-gu"
"CUS2371","Male","26","Regular","Seoul","Mapo-gu"
"CUS2372","Male","27","Premium","Seoul","Nowon-gu"
"CUS2373","Female","43","Premium","Seoul","Seocho-gu"
"CUS2374","Female","40","Premium","Busan","Suyeong-gu"
"CUS2375","Male","31","Silver","Seoul","Nowon-gu"
"CUS2376","Male","25","Silver","Gyeongsang","Jinju"
"CUS2377","Female","31","Regular","Busan","Suyeong-gu"
"CUS2378","Male","22","Regular","Jeolla","Yeosu"
"CUS2379","Female","18","Regular","Daegu","Dong-gu"
"CUS2380","Female","32","Regular","Daejeon","Daedeok-gu"
"CUS2381","Male","37","Silver","Gyeonggi","Goyang"
"CUS2382","Female","26","Silver","Gyeonggi","Uijeongbu"
"CUS2383","Male","31","Silver","Seoul","Seongdong-gu"
"CUS2384","Male","23","Silver","Seoul","Jongno-gu"
"CUS2385","Female","35","Gold","Seoul","Dobong-gu"
"CUS2386","Female","30","Regular","Incheon","Michuhol-gu"
"CUS2387","Male","43","Silver","Gyeonggi","Uijeongbu"
"CUS2388","Male","42","Regular","Gyeonggi","Goyang"
"CUS2389","Female","49","Silver","Seoul","Jongno-gu"
"CUS2390","Female","29","Regular","Seoul","Mapo-gu"
"CUS2391","Male","38","Regular","Gyeonggi","Suwon"
"CUS2392","Female","27","Silver","Jeolla","Yeosu"
"CUS2393","Male","28","Regular","Gyeonggi","Yongin"
"CUS2394","Male","47","Premium","Gyeonggi","Suwon"
"CUS2395","Female","19","Silver","Seoul","Dobong-gu"
"CUS2396","Female","35","Silver","Gyeonggi","Ansan"
"CUS2397","Female","22","Regular","Daejeon","Yuseong-gu"
"CUS2398","Male","21","Regular","Seoul","Yeongdeungpo-gu"
"CUS2399","Male","35","Regular","Jeju","Jeju city"
"CUS2400","Male","33","Regular","Seoul","Jongno-gu"
"CUS2401","Male","27","Regular","Seoul","Dobong-gu"
"CUS2402","Male","24","Silver","Seoul","Yeongdeungpo-gu"
"CUS2403","Female","42","Premium","Seoul","Yeongdeungpo-gu"
"CUS2404","Male","36","Regular","Gyeonggi","Goyang"
"CUS2405","Male","43","Silver","Gyeonggi","Suwon"
"CUS2406","Female","27","Regular","Gyeongsang","Gyeongju"
"CUS2407","Female","25","Regular","Busan","Suyeong-gu"
"CUS2408","Male","25","Gold","Seoul","Gangnam-gu"
"CUS2409","Female","43","Regular","Seoul","Yeongdeungpo-gu"
"CUS2410","Male","44","Gold","Gyeonggi","Yongin"
"CUS2411","Male","28","Regular","Busan","Suyeong-gu"
"CUS2412","Female","26","Silver","Gangwon","Sokcho"
"CUS2413","Female","38","Regular","Gangwon","Samcheok"
"CUS2414","Male","19","Regular","Gwangju","Gwangsan-gu"
"CUS2415","Male","18","Regular","Busan","Suyeong-gu"
"CUS2416","Male","24","Regular","Seoul","Seocho-gu"
"CUS2417","Male","24","Regular","Seoul","Mapo-gu"
"CUS2418","Male","19","Regular","Gyeonggi","Namyangju"
"CUS2419","Female","49","Regular","Gangwon","Chuncheon"
"CUS2420","Male","45","Regular","Daegu","Dalseo-gu"
"CUS2421","Male","28","Regular","Daegu","Buk-gu"
"CUS2422","Male","31","Gold","Busan","Suyeong-gu"
"CUS2423","Female","32","Gold","Seoul","Seongdong-gu"
"CUS2424","Female","18","Regular","Gyeonggi","Ansan"
"CUS2425","Female","30","Silver","Seoul","Gangnam-gu"
"CUS2426","Male","49","Gold","Busan","Suyeong-gu"
"CUS2427","Male","33","Regular","Daejeon","Jung-gu"
"CUS2428","Female","26","Regular","Incheon","Yeonsu-gu"
"CUS2429","Male","39","Gold","Seoul","Seongdong-gu"
"CUS2430","Male","25","Regular","Gyeonggi","Seongnam"
"CUS2431","Female","23","Regular","Chungcheong","Asan"
"CUS2432","Male","29","Regular","Seoul","Dobong-gu"
"CUS2433","Female","27","Regular","Daegu","Buk-gu"
"CUS2434","Female","24","Silver","Daegu","Jung-gu"
"CUS2435","Female","23","Regular","Seoul","Seocho-gu"
"CUS2436","Male","41","Gold","Gangwon","Chuncheon"
"CUS2437","Female","23","Regular","Incheon","Michuhol-gu"
"CUS2438","Female","29","Silver","Busan","Haeundae-gu"
"CUS2439","Male","","Regular","Gyeonggi","Hwaseong"
"CUS2440","Female","18","Regular","Jeolla","Jeonju"
"CUS2441","Female","41","Regular","Gyeonggi","Namyangju"
"CUS2442","Female","35","Regular","Gyeongsang","Andong"
"CUS2443","Female","23","Regular","Gyeongsang","Pohang"
"CUS2444","Female","34","Silver","Jeolla","Suncheon"
"CUS2445","Male","33","Gold","Daegu","Jung-gu"
"CUS2446","Female","35","Regular","Seoul","Gwanak-gu"
"CUS2447","Male","37","Regular","Incheon","Bupyeong-gu"
"CUS2448","Male","31","Silver","Jeju","Jeju city"
"CUS2449","Female","30","Premium","Seoul","Jongno-gu"
"CUS2450","Female","37","Gold","Jeolla","Jeonju"
"CUS2451","Female","27","Silver","Daejeon","Seo-gu"
"CUS2452","Male","23","Regular","Daegu","Suseong-gu"
"CUS2453","Female","34","Gold","Gyeonggi","Uijeongbu"
"CUS2454","Male","50","Gold","Gwangju","Nam-gu"
"CUS2455","Female","20","Regular","Daegu","Suseong-gu"
"CUS2456","Male","18","Regular","Seoul","Jongno-gu"
"CUS2457","Male","37","Regular","Seoul","Yeongdeungpo-gu"
"CUS2458","Male","51","Premium","Seoul","Nowon-gu"
"CUS2459","Female","21","Regular","Busan","Nam-gu"
"CUS2460","Male","36","Regular","Daegu","Suseong-gu"
"CUS2461","Male","18","Regular","Gangwon","Gangneung"
"CUS2462","Male","42","Gold","Daegu","Jung-gu"
"CUS2463","Female","41","Silver","Gyeonggi","Bucheon"
"CUS2464","Female","36","Gold","Busan","Dongrae-gu"
"CUS2465","Female","24","Regular","Gangwon","Sokcho"
"CUS2466","Male","18","Regular","Gangwon","Sokcho"
"CUS2467","Male","48","Gold","Busan","Suyeong-gu"
"CUS2468","Male","18","Regular","Seoul","Seongdong-gu"
"CUS2469","Female","35","Regular","Gwangju","Seo-gu"
"CUS2470","Male","36","Premium","Gyeonggi","Ansan"
"CUS2471","Male","20","Regular","Jeju","Jeju city"
"CUS2472","Male","27","Regular","Daejeon","Jung-gu"
"CUS2473","Male","27","Regular","Chungcheong","Cheonan"
"CUS2474","Female","31","Silver","Gyeongsang","Gyeongju"
"CUS2475","Female","18","Regular","Gangwon","Chuncheon"
"CUS2476","Male","26","Silver","Busan","Saha-gu"
"CUS2477","Female","18","Regular","Incheon","Seo-gu"
"CUS2478","Male","30","Silver","Gyeonggi","Namyangju"
"CUS2479","Male","37","Regular","Gyeonggi","Uijeongbu"
"CUS2480","Male","39","Regular","Gangwon","Samcheok"
"CUS2481","Male","30","Silver","Incheon","Seo-gu"
"CUS2482","Male","18","Regular","Gyeonggi","Hwaseong"
"CUS2483","Male","39","Regular","Seoul","Yeongdeungpo-gu"
"CUS2484","Female","44","Silver","Gyeongsang","Pohang"
"CUS2485","Male","35","Gold","Seoul","Jongno-gu"
"CUS2486","Female","50","Premium","Incheon","Michuhol-gu"
"CUS2487","Female","59","Premium","Busan","Haeundae-gu"
"CUS2488","Female","28","Premium","Gangwon","Samcheok"
"CUS2489","Male","32","Regular","Gyeonggi","Uijeongbu"
"CUS2490","Female","40","Regular","Seoul","Yeongdeungpo-gu"
"CUS2491","Female","19","Gold","Daejeon","Jung-gu"
"CUS2492","Male","32","Silver","Jeju","Jeju city"
"CUS2493","Male","20","Regular","Gyeonggi","Namyangju"
"CUS2494","Female","40","Silver","Seoul","Seocho-gu"
"CUS2495","Female","35","Silver","Gyeonggi","Suwon"
"CUS2496","Female","21","Regular","Gyeonggi","Hwaseong"
"CUS2497","Male","37","Premium","Seoul","Seongdong-gu"
"CUS2498","Female","37","Silver","Gwangju","Gwangsan-gu"
"CUS2499","Female","25","Regular","Jeju","Jeju city"
"CUS2500","Male","42","Premium","Gyeonggi","Ansan"
"CUS2501","Male","32","Regular","Busan","Dongrae-gu"
"CUS2502","Female","22","Regular","Daegu","Buk-gu"
"CUS2503","Female","33","Regular","Gyeongsang","Gyeongju"
"CUS2504","Female","26","Regular","Gyeonggi","Pyeongtaek"
"CUS2505","Male","32","Gold","Busan","Haeundae-gu"
"CUS2506","Male","33","Regular","Daejeon","Yuseong-gu"
"CUS2507","Female","31","Gold","Gyeonggi","Goyang"
"CUS2508","Female","18","Regular","Gyeonggi","Bucheon"
"CUS2509","Male","20","Silver","Seoul","Yeongdeungpo-gu"
"CUS2510","Female","34","Gold","Gangwon","Samcheok"
"CUS2511","Male","18","Regular","Busan","Busanjin-gu"
"CUS2512","Female","41","Silver","Seoul","Seongdong-gu"
"CUS2513","Male","22","Regular","Seoul","Yeongdeungpo-gu"
"CUS2514","Male","36","Premium","Seoul","Gangnam-gu"
"CUS2515","Female","26","Regular","Busan","Saha-gu"
"CUS2516","Male","37","Regular","Gyeonggi","Goyang"
"CUS2517","Female","18","Regular","Gyeonggi","Yongin"
"CUS2518","Male","37","Regular","Incheon","Bupyeong-gu"
"CUS2519","Male","27","Regular","Seoul","Dobong-gu"
"CUS2520","Male","34","Regular","Daegu","Jung-gu"
"CUS2521","Male","21","Regular","Seoul","Songpa-gu"
"CUS2522","Male","32","Gold","Seoul","Yeongdeungpo-gu"
"CUS2523","Male","34","Silver","Seoul","Songpa-gu"
"CUS2524","Female","18","Regular","Busan","Saha-gu"
"CUS2525","Male","30","Silver","Gyeonggi","Namyangju"
"CUS2526","Female","39","Gold","Seoul","Gangnam-gu"
"CUS2527","Male","25","Silver","Gyeonggi","Seongnam"
"CUS2528","Female","30","Silver","Incheon","Seo-gu"
"CUS2529","Male","32","Regular","Seoul","Seocho-gu"
"CUS2530","Male","44","Silver","Seoul","Mapo-gu"
"CUS2531","Female","27","Gold","Daejeon","Jung-gu"
"CUS2532","Female","36","Silver","Daejeon","Yuseong-gu"
"CUS2533","Female","40","Regular","Seoul","Nowon-gu"
"CUS2534","Female","22","Silver","Seoul","Seocho-gu"
"CUS2535","Male","46","Gold","Jeolla","Yeosu"
"CUS2536","Female","38","Premium","Seoul","Songpa-gu"
"CUS2537","Female","25","Gold","Incheon","Namdong-gu"
"CUS2538","Female","45","Silver","Incheon","Seo-gu"
"CUS2539","Female","30","Regular","Gyeonggi","Goyang"
"CUS2540","Female","26","Silver","Busan","Haeundae-gu"
"CUS2541","Female","25","Regular","Busan","Nam-gu"
"CUS2542","Female","40","Premium","Gyeonggi","Goyang"
"CUS2543","Female","39","Regular","Chungcheong","Cheongju"
"CUS2544","Female","31","Regular","Gyeonggi","Hwaseong"
"CUS2545","Female","38","Silver","Seoul","Gwanak-gu"
"CUS2546","Male","37","Silver","Incheon","Yeonsu-gu"
"CUS2547","Male","30","Gold","Seoul","Songpa-gu"
"CUS2548","Female","36","Regular","Daejeon","Yuseong-gu"
"CUS2549","Male","24","Regular","Seoul","Jongno-gu"
"CUS2550","Female","23","Silver","Gyeonggi","Bucheon"
"CUS2551","Male","29","Regular","Gyeonggi","Ansan"
"CUS2552","Female","25","Regular","Gyeonggi","Seongnam"
"CUS2553","Female","32","Silver","Chungcheong","Asan"
"CUS2554","Female","43","Silver","Seoul","Mapo-gu"
"CUS2555","Female","28","Regular","Seoul","Gangnam-gu"
"CUS2556","Female","43","Silver","Daejeon","Yuseong-gu"
"CUS2557","Male","27","Regular","Gangwon","Samcheok"
"CUS2558","Male","42","Regular","Gyeongsang","Andong"
"CUS2559","Female","38","Gold","Gyeonggi","Suwon"
"CUS2560","Male","40","Regular","Seoul","Gwanak-gu"
"CUS2561","Male","56","Gold","Gyeongsang","Pohang"
"CUS2562","Female","24","Regular","Gangwon","Chuncheon"
"CUS2563","Female","27","Silver","Chungcheong","Cheongju"
"CUS2564","Female","23","Silver","Gyeonggi","Yongin"
"CUS2565","Male","26","Regular","Seoul","Gangnam-gu"
"CUS2566","Female","31","Regular","Seoul","Nowon-gu"
"CUS2567","Female","49","Gold","Busan","Dongrae-gu"
"CUS2568","Male","26","Regular","Incheon","Seo-gu"
"CUS2569","Female","42","Regular","Seoul","Jongno-gu"
"CUS2570","Male","23","Regular","Incheon","Seo-gu"
"CUS2571","Female","18","Regular","Seoul","Gwanak-gu"
"CUS2572","Male","44","Regular","Busan","Haeundae-gu"
"CUS2573","Male","36","Gold","Daegu","Jung-gu"
"CUS2574","Male","18","Regular","Jeju","Seogwipo"
"CUS2575","Female","21","Regular","Incheon","Seo-gu"
"CUS2576","Male","34","Silver","Gyeongsang","Changwon"
"CUS2577","Female","21","Silver","Gwangju","Nam-gu"
"CUS2578","Female","60","Premium","Chungcheong","Gongju"
"CUS2579","Female","50","Premium","Busan","Dongrae-gu"
"CUS2580","Female","50","Regular","Gyeonggi","Uijeongbu"
"CUS2581","Male","18","Regular","Seoul","Dobong-gu"
"CUS2582","Female","42","Premium","Gyeonggi","Seongnam"
"CUS2583","Male","32","Regular","Gyeonggi","Bucheon"
"CUS2584","Male","42","Regular","Gwangju","Gwangsan-gu"
"CUS2585","Male","25","Regular","Incheon","Michuhol-gu"
"CUS2586","Male","34","Premium","Seoul","Gwanak-gu"
"CUS2587","Male","32","Regular","Gyeonggi","Yongin"
"CUS2588","Female","25","Gold","Seoul","Seongdong-gu"
"CUS2589","Male","25","Regular","Gyeongsang","Jinju"
"CUS2590","Female","28","Regular","Daegu","Dalseo-gu"
"CUS2591","Male","20","Regular","Gyeonggi","Pyeongtaek"
"CUS2592","Male","49","Silver","Seoul","Mapo-gu"
"CUS2593","Male","39","Gold","Busan","Suyeong-gu"
"CUS2594","Female","25","Regular","Daegu","Buk-gu"
"CUS2595","Female","18","Regular","Daegu","Dalseo-gu"
"CUS2596","Female","42","Regular","Gyeongsang","Changwon"
"CUS2597","Female","48","Premium","Gyeongsang","Pohang"
"CUS2598","Female","23","Regular","Jeju","Seogwipo"
"CUS2599","Male","26","Silver","Gyeonggi","Uijeongbu"
"CUS2600","Male","20","Regular","Gyeonggi","Pyeongtaek"
"CUS2601","Female","35","Silver","Chungcheong","Cheongju"
"CUS2602","Female","35","Premium","Daegu","Dalseo-gu"
"CUS2603","Male","37","Regular","Seoul","Nowon-gu"
"CUS2604","Male","39","Silver","Seoul","Seongdong-gu"
"CUS2605","Male","26","Regular","Seoul","Gwanak-gu"
"CUS2606","Female","43","Premium","Gyeonggi","Bucheon"
"CUS2607","Male","41","Premium","Seoul","Gangnam-gu"
"CUS2608","Female","30","Regular","Seoul","Seocho-gu"
"CUS2609","Male","33","Regular","Gyeonggi","Uijeongbu"
"CUS2610","Male","26","Silver","Seoul","Seocho-gu"
"CUS2611","Male","33","Regular","Jeolla","Gwangyang"
"CUS2612","Male","23","Silver","Daejeon","Dong-gu"
"CUS2613","Female","39","Regular","Gyeonggi","Hwaseong"
"CUS2614","Male","27","Regular","Gyeonggi","Hwaseong"
"CUS2615","Male","25","Regular","Seoul","Jongno-gu"
"CUS2616","Female","37","Gold","Gyeonggi","Hwaseong"
"CUS2617","Female","45","Silver","Daegu","Dalseo-gu"
"CUS2618","Female","31","Regular","Busan","Busanjin-gu"
"CUS2619","Male","46","Gold","Seoul","Dobong-gu"
"CUS2620","Male","32","Silver","Incheon","Namdong-gu"
"CUS2621","Female","36","Silver","Gangwon","Gangneung"
"CUS2622","Female","18","Regular","Gangwon","Wonju"
"CUS2623","Male","19","Regular","Gyeonggi","Pyeongtaek"
"CUS2624","Female","49","Silver","Gyeonggi","Uijeongbu"
"CUS2625","Female","38","Silver","Seoul","Yeongdeungpo-gu"
"CUS2626","Female","41","Gold","Seoul","Seongdong-gu"
"CUS2627","Female","63","Gold","Daegu","Dong-gu"
"CUS2628","Male","27","Gold","Jeolla","Jeonju"
"CUS2629","Female","18","Regular","Gyeonggi","Uijeongbu"
"CUS2630","Male","18","Regular","Gyeonggi","Pyeongtaek"
"CUS2631","Male","20","Regular","Chungcheong","Gongju"
"CUS2632","Male","33","Regular","Gyeonggi","Uijeongbu"
"CUS2633","Male","34","Gold","Seoul","Seocho-gu"
"CUS2634","Male","32","Regular","Gyeonggi","Suwon"
"CUS2635","Male","55","Gold","Chungcheong","Cheongju"
"CUS2636","Male","30","Regular","Chungcheong","Sejong"
"CUS2637","Female","43","Premium","Gyeonggi","Namyangju"
"CUS2638","Female","44","Regular","Busan","Busanjin-gu"
"CUS2639","Male","47","Silver","Busan","Saha-gu"
"CUS2640","Male","23","Regular","Chungcheong","Cheonan"
"CUS2641","Female","19","Regular","Gyeonggi","Suwon"
"CUS2642","Male","44","Gold","Daegu","Dalseo-gu"
"CUS2643","Male","51","Premium","Gyeonggi","Bucheon"
"CUS2644","Male","33","Silver","Seoul","Nowon-gu"
"CUS2645","Male","45","Gold","Gyeonggi","Hwaseong"
"CUS2646","Female","18","Regular","Daegu","Buk-gu"
"CUS2647","Female","37","Regular","Seoul","Seongdong-gu"
"CUS2648","Female","23","Regular","Gangwon","Gangneung"
"CUS2649","Female","30","Silver","Incheon","Namdong-gu"
"CUS2650","Male","40","Regular","Gyeonggi","Pyeongtaek"
"CUS2651","Female","21","Regular","Busan","Suyeong-gu"
"CUS2652","Male","27","Regular","Daejeon","Jung-gu"
"CUS2653","Male","32","Regular","Seoul","Nowon-gu"
"CUS2654","Male","18","Regular","Gyeonggi","Seongnam"
"CUS2655","Female","18","Regular","Busan","Dongrae-gu"
"CUS2656","Female","18","Regular","Seoul","Dobong-gu"
"CUS2657","Male","25","Silver","Busan","Saha-gu"
"CUS2658","Female","42","Gold","Seoul","Seocho-gu"
"CUS2659","Male","18","Regular","Gyeongsang","Pohang"
"CUS2660","Female","28","Regular","Seoul","Songpa-gu"
"CUS2661","Female","22","Silver","Seoul","Gangnam-gu"
"CUS2662","Female","37","Gold","Seoul","Jongno-gu"
"CUS2663","Female","41","Silver","Seoul","Songpa-gu"
"CUS2664","Female","18","Regular","Gyeonggi","Suwon"
"CUS2665","Male","45","Regular","Seoul","Songpa-gu"
"CUS2666","Female","21","Regular","Seoul","Mapo-gu"
"CUS2667","Female","33","Silver","Busan","Haeundae-gu"
"CUS2668","Male","37","Silver","Gyeonggi","Yongin"
"CUS2669","Female","26","Gold","Jeolla","Jeonju"
"CUS2670","Male","26","Silver","Seoul","Seongdong-gu"
"CUS2671","Male","34","Silver","Daejeon","Dong-gu"
"CUS2672","Female","26","Regular","Gangwon","Wonju"
"CUS2673","Female","46","Regular","Daegu","Suseong-gu"
"CUS2674","Female","31","Regular","Chungcheong","Cheonan"
"CUS2675","Female","32","Gold","Gyeonggi","Bucheon"
"CUS2676","Male","21","Silver","Chungcheong","Asan"
"CUS2677","Female","18","Regular","Gyeonggi","Bucheon"
"CUS2678","Male","24","Silver","Seoul","Seongdong-gu"
"CUS2679","Female","30","Regular","Seoul","Mapo-gu"
"CUS2680","Female","28","Regular","Gyeonggi","Bucheon"
"CUS2681","Female","19","Silver","Seoul","Nowon-gu"
"CUS2682","Male","45","Regular","Gyeonggi","Bucheon"
"CUS2683","Male","21","Silver","Busan","Haeundae-gu"
"CUS2684","Male","33","Regular","Seoul","Yeongdeungpo-gu"
"CUS2685","Male","30","Gold","Gyeongsang","Changwon"
"CUS2686","Male","18","Regular","Seoul","Gangnam-gu"
"CUS2687","Male","41","Silver","Seoul","Dobong-gu"
"CUS2688","Female","37","Gold","Seoul","Gangnam-gu"
"CUS2689","Female","18","Regular","Gwangju","Gwangsan-gu"
"CUS2690","Male","25","Regular","Seoul","Songpa-gu"
"CUS2691","Male","22","Regular","Busan","Busanjin-gu"
"CUS2692","Female","47","Gold","Seoul","Jongno-gu"
"CUS2693","Male","23","Silver","Gyeonggi","Hwaseong"
"CUS2694","Female","56","Silver","Busan","Dongrae-gu"
"CUS2695","Male","36","Silver","Seoul","Yeongdeungpo-gu"
"CUS2696","Male","22","Regular","Gyeonggi","Yongin"
"CUS2697","Male","32","Silver","Seoul","Jongno-gu"
"CUS2698","Male","19","Regular","Gwangju","Nam-gu"
"CUS2699","Male","48","Premium","Busan","Nam-gu"
"CUS2700","Male","41","Gold","Gyeonggi","Bucheon"
"CUS2701","Male","25","Regular","Seoul","Jongno-gu"
"CUS2702","Female","18","Regular","Chungcheong","Cheonan"
"CUS2703","Female","18","Silver","Daegu","Jung-gu"
"CUS2704","Female","38","Regular","Incheon","Seo-gu"
"CUS2705","Female","37","Premium","Seoul","Nowon-gu"
"CUS2706","Female","35","Regular","Daegu","Dalseo-gu"
"CUS2707","Male","20","Regular","Gyeonggi","Yongin"
"CUS2708","Female","18","Silver","Daejeon","Jung-gu"
"CUS2709","Female","53","Regular","Gyeongsang","Gyeongju"
"CUS2710","Female","29","Regular","Jeolla","Suncheon"
"CUS2711","Female","41","Gold","Incheon","Bupyeong-gu"
"CUS2712","Male","29","Silver","Seoul","Nowon-gu"
"CUS2713","Male","27","Silver","Gyeongsang","Andong"
"CUS2714","Female","28","Regular","Jeolla","Gwangyang"
"CUS2715","Male","23","Silver","Seoul","Yeongdeungpo-gu"
"CUS2716","Male","28","Regular","Seoul","Nowon-gu"
"CUS2717","Female","45","Silver","Incheon","Michuhol-gu"
"CUS2718","Male","33","Silver","Chungcheong","Cheonan"
"CUS2719","Male","47","Silver","Seoul","Yeongdeungpo-gu"
"CUS2720","Female","18","Regular","Daegu","Dong-gu"
"CUS2721","Male","26","Regular","Jeolla","Suncheon"
"CUS2722","Female","22","Regular","Gyeonggi","Uijeongbu"
"CUS2723","Female","28","Regular","Incheon","Bupyeong-gu"
"CUS2724","Male","32","Silver","Gangwon","Samcheok"
"CUS2725","Male","27","Silver","Daejeon","Daedeok-gu"
"CUS2726","Female","34","Gold","Gyeonggi","Hwaseong"
"CUS2727","Female","36","Regular","Jeju","Seogwipo"
"CUS2728","Male","25","Premium","Seoul","Gangnam-gu"
"CUS2729","Male","47","Premium","Gyeonggi","Yongin"
"CUS2730","Male","39","Silver","Incheon","Yeonsu-gu"
"CUS2731","Male","35","Silver","Incheon","Michuhol-gu"
"CUS2732","Male","37","Gold","Daejeon","Yuseong-gu"
"CUS2733","Male","28","Regular","Chungcheong","Sejong"
"CUS2734","Male","29","Gold","Busan","Nam-gu"
"CUS2735","Female","27","Silver","Gyeonggi","Seongnam"
"CUS2736","Male","37","Gold","Incheon","Namdong-gu"
"CUS2737","Female","22","Silver","Seoul","Jongno-gu"
"CUS2738","Female","43","Premium","Seoul","Gwanak-gu"
"CUS2739","Male","33","Regular","Gyeonggi","Hwaseong"
"CUS2740","Male","24","Silver","Incheon","Namdong-gu"
"CUS2741","Male","22","Gold","Seoul","Gwanak-gu"
"CUS2742","Female","20","Regular","Gyeonggi","Goyang"
"CUS2743","Male","47","Premium","Chungcheong","Cheongju"
"CUS2744","Female","37","Premium","Gwangju","Nam-gu"
"CUS2745","Male","40","Silver","Seoul","Gwanak-gu"
"CUS2746","Female","28","Silver","Seoul","Jongno-gu"
"CUS2747","Male","37","Regular","Gyeonggi","Yongin"
"CUS2748","Female","40","Gold","Incheon","Michuhol-gu"
"CUS2749","Male","30","Silver","Seoul","Gwanak-gu"
"CUS2750","Female","32","Silver","Busan","Haeundae-gu"
"CUS2751","Female","26","Silver","Incheon","Michuhol-gu"
"CUS2752","Male","34","Silver","Seoul","Seocho-gu"
"CUS2753","Female","43","Regular","Gyeonggi","Hwaseong"
"CUS2754","Male","18","Silver","Gyeonggi","Namyangju"
"CUS2755","Female","35","Regular","Daegu","Dalseo-gu"
